phase,workload,nodes,edges,sample,nanos,allocations,allocated_bytes,peak_live_bytes,retained_bytes,checksum
lifecycle_tokio,cancel_after_acquisition,1,0,29,3352,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,30,3482,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,31,3370,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,32,3407,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,33,3556,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,34,3426,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,35,3408,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,36,3444,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,37,3389,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,38,3333,0,0,0,0,8448
lifecycle_tokio,cancel_after_acquisition,1,0,39,3389,0,0,0,0,8448
lifecycle_tokio_alloc,cancel_after_acquisition,1,0,0,0,6,688,400,0,8448
lifecycle_tokio_alloc,cancel_after_acquisition,1,0,1,0,6,688,400,0,8448
lifecycle_tokio_alloc,cancel_after_acquisition,1,0,2,0,6,688,400,0,8448
lifecycle_tokio_alloc,cancel_after_acquisition,1,0,3,0,6,688,400,0,8448
lifecycle_tokio_alloc,cancel_after_acquisition,1,0,4,0,6,688,400,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,0,29667,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,1,30982,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,2,30315,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,3,30241,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,4,30074,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,5,29815,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,6,29778,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,7,30630,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,8,29982,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,9,29870,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,10,30334,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,11,30055,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,12,29908,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,13,29796,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,14,29704,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,15,29537,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,16,29537,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,17,29981,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,18,30037,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,19,29981,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,20,29630,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,21,30019,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,22,39796,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,23,30203,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,24,29888,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,25,29926,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,26,30760,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,27,31111,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,28,29889,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,29,29778,0,0,0,0,8448
lifecycle_sdax,cancel_after_acquisition,1,0,30,30278,0,0,0,0,8448
